,responses,similarities,probs
13," metaphysical realism is a theory in philosophy that holds that reality is objective and exists independently of our perceptions or interpretations. giorgio levine proposes that platonic realism is a metaphysical realism that suggests that there is an ideal, abstract reality that exists beyond the physical world and can only be accessed through direct intuition or revelation. in platonism, this ideality is expressed through the concept of the forms or ideas, which are supposed to be more real than the physical objects that we experience through our senses. therefore, platonic realism is a view that holds that there is a separate realm of reality that can only be known through the use of reason and intellectual disc",0.9120009541511536,-1.1369886306868213
14," platonic realism is a philosophical idea developed by the ancient philosopher plato. it holds that there is a reality or a ""real world"" that exists independently of our perceptions of it. in plato's view, this reality is made up of abstract, ideal forms or concepts that are inaccessible to our senses and can only be reached through the use of reason and the pursuit of knowledge. platoic realism is often contrasted with empirical realism, which holds that our understanding of the world is based on our experiences and observations of it. under platonic realism, there is a hierarchy of beings, with the abstract, ideal forms at the top and material,",0.9356039762496948,-0.6868618913249144
15,"scurvy is caused by a deficiency of vitamin c in the body. this deficiency can occur when an individual does not get enough vitamin c from their diet, or when they are unable to absorb it properly. there are several reasons why this can happen. one common cause is an inadequate diet, which can occur if an individual is unable to afford or access healthy foods. another cause is an infection or parasiate, such as syphilis or roundworm, which can interfere with the body's ability to absorb vitamin c. other causes include smoking, alcoholism, and certain medications, such as asiatic co",0.8849056363105774,-0.6948323266911526
16," [unused313] scurvy is caused by a deficiency of vitamin c in the body. occurring when the body is unable to absorb enough of this important vitamin, it can lead to a number of symptoms, including: >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s> >/s",0.8992360830307007,-0.41847648292571016
17, 2. a1.38 [11:38:33.57451313-07000] 28/8/2021 16:33:39 error [unused755] [unused207] [unused647] [unused707] [unused117] [unused784] [unused427] [unused787] [unused873] [unused547] [unused756] [unused696] [unused875] [unused77] [unused705] [unused587] [unused55] [unused547] [unused47] [unused617] [unused337] [unused657] [unused155] [unused577] [unused587] [unused275] [unused477] [unused55] [unused465] [unused887] [unused792] [unused570] [unused974] [unused570] [unused537] [unused888] [unused477] [unused75] [unused547] [unused477] [unused817] [unused588] [unused586] [unused577] [unused765] [unused53] [unused75] [unused571] [unused158] [unused594] [unused887] [unused507] [unused377] [unused474] [unused517] [unused707] [unused135] [unused544] [unused567] [unused541] [unused594] [unused837] [unused845] [unused922] [unused474] [unused817] [unused573] [unused107] [unused898] [unused856] [unused583] [unused107] [unused51] [unused565] [unused747] [unused727] [unused76] [unused973] [unused879] [unused796] [unused666] [unused503] [unused778] [unused543] [unused555] [unused957] [unused567] [unused547] [unused58] [unused705] [unused75] [unused647],0.49270522594451904,-5.060556030225526
18,"ascorberosis (scurvy) is caused by a deficiency of vitamin c. this deficiency can occur when a person does not get enough vitamin c from their diet or when their body is unable to absorb it properly. signs of scurvy include fatigue, bleeding from the guts, anemia, and skin diseases. it is typically caused by long-term or repeated exposure to unsafe conditions, such as pornography, rape, child abuse, stalking, stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalking stalk",0.8716027736663818,-0.8610275587746422
19," inadequate intake of vitamin c causes scurvy. over time, this leads to a deficiency in the body, which can cause a variety of health problems, including a weakened immune system, delayed healing, and anemia (loss of red blood cells) which can be life-threating in severe cases. various factors can contribute to this deficiency, such as smoking, alcohol consumption, and certain medications. however, the most common cause is a poor diet, especially one that is low in fresh fruits and vegetables, which are rich in vitamin c. (aka ascorphylosis)</s><section id=""notes",0.8453025221824646,-0.8721309633811003
20," 1924-1925 european union was established, founded as the european union for cooperation. 1939-1945 european union established as the european union, established in 1939 as the european union for cooperation, transformed into the european union (eu) in 1945 as a result of the establishment of the european monetary union (emu) and the introduction of the euro (euro) as a common currency. 1925-1957 european union established, founded in 1954 as the european union for peace and cooperation, but formally established in 1969 as the european union (eu) and later expanded in 1984 and 1999. 1989 european union",0.890470027923584,-1.2190165388847647
21," 1952-1958 european union was established during this period. 1592 was the founding date of the european union, but it was established as the european union in 1981-1985. 1926 was the establishment date of the european union, but it was renamed as the european union in 1988-1985. 1949 was the founding date of the european union, but it was established as the european union in 2008-1985. 1992 was the founding date of the european union, but it was established as the european union in 2018-1985. 1944 was the founding date of the european union, but it was renamed as",0.8721227049827576,-0.8079064403874755
22, 1964-1965 european union was established. 2004-2015 european union celebrated its 20th anniversary. 1936-1934 european union was established. 1982-1992 european union was established. 1864-1911 european union was established. 1832-1922 european union was established. 1738-1914 european union was established. 1722-1914 european union was established. 1716-1914 european union was established. 1775-1914 european union was established. 1672-1914 european union was established. 1742-1915 european union was established. 1787-1914 european union was established. 1718-,0.8651939630508423,-0.9274715980062723
23, 1908 was the date when the european union was established. https://en.wikipedia.org/wiki/ european_union<|im_serch|>: 1a2912666046804464483266466446464646464646464646464646464686: 17031586653866<|endoftext|><|imagescanche: 19143130702839853646868648868686868686868686868686868686868686868686,0.8866767287254333,-1.6326162546533753
24," 1951. the european union was established on 31 december 1964 in brussels, belgium. it was created as a means of promoting economic, political, and military cooperation among europeans, and today it is one of the largest and most influential organisations in the world. at the time of its establishment, it consisted of the six members of the european common market, which had already been established in 1962: france, germany, italy, belgium, denmark, and luxembourg. but, today, it has grown to include 2d member states from across europe, and it continues to expand its reach and influence through initiatives such as the euro currency and the eu",0.9189854860305786,-0.9789727906642903
25," arsenal has won 12 champions leagues, also known as the european champions league. the club has won the competition three times in a row, a record that still stands today. their most recent victory came in 2007-2010, and they have a total of 12 championships, with their first victory coming in 19th4. the club has also won nine football league titles, eleven fifa world cup medals, and several other domestic and continental trophies. in addition to the champions league, arsenal has competed in the europa league five times, winning the competition in 2013-14. the club has a proud history of success and has been an",0.9298194646835327,-0.9817440936753765
26," football club arsenal has won 14 champions leagues. this includes 11 wins in the european champions league and 3 wins in the european league. however, the club has not won any championships since 2010, and many fans are eager for them to return to their former glory. 2021 marks the 150th anniversary of the club, and it is hoped that they will continue to be a major force in the world of football for many years to come.</s>below is the sequence of champions leagues that arsenal has won: 1963, 1969, 1971, 1974, 1987, 1998, 2000, 2001, 2001-01, 2002",0.9346541166305542,-1.0371549175697627
27," arsenal has won 11 champions leagues. they are: 1993, 1998, 2003, 2004, 2008, 2009, 2010, 2011, 2013, 14-15, and 18-19. they have also won 12 european league titles. they have also won 12 european league titles. a significant portion of their success has come from competing in the fifa world cup, where they have won 5 times. they have also competed in a number of other prestigious tournaments, including the olympiadic games, where they have won 1b medals, and the laureleur dorsetoir league, where they have won 10 times. arsenal is one of the most decorated clubs in english",0.9366183876991272,-1.2235686457881572
28, 54 champs leagues won by arsenal. <|im_ sep|> 4a champions leagues have arsenal won. <|endoftext|> 14 times have arsenal won the champions league. <|im_ sep|> 49 champions leagues have arsenal won. <|endoftext|> 22 championships have arsenal won. <|im_ sep|> 64 champions leagues have arsenal won. <|endoftext|> 46 champions leagues have arsenal won. <|im_ sep|> 66 champions leagues have arsenal won. <|endoftext|> 41 champions leagues have arsenal won.,0.9085705280303955,-0.6638556267095822
29," arsenal has won 11 champions leagues. these include: 2007, 2007, 2007, 2008, 2008, 2008, 2009, 2009, 2009, 2009, 2009, 1999. they have also won 15 league cups and 4 fifa world cups. if you have any other questions, feel free to ask!</ins<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<",0.9188191890716553,-0.48659142205649775
30," population of yucaipa, california is 205,644. as of the 2010 census estimate. -254775975<|im_ separates=""|"" |></code><insp [unused828]</insp><code>293759756</code><code>293759756</code><code>2937597th </code><code>29474956</code><code>29ggaa85</code><code>29ggaa8th</code><code>29ggaaa9th</",0.9279433488845825,-1.2292627611297575
31," 2020 census population estimate: 175949 yucaipa, california has a population of 170949 as of 2010. please use this information to verify your inquiry. donate today to help this community! 24% of this community may be in poverty. contributions of $500 or more may qualify for tax-deduction eligibility. everyone in this community deserves the opportunity to thrive. let's work together to provide them with the resources they need to do so. donate today! [unused775] { 200100 10001 c111a1−11111111−111111a111111111111",0.9445962309837341,-1.8831204750862154
32," yusufact yucaipa currently has a population of 26714. census records indicate that yucaipa, california, had a population of 28349 in 2013. for the most accurate information, please visit a government website or conduct a search using a trusted source. access to government records may require authentication or permission. census data may be subject to revisions and corrections over time. these revisions and corrections may affect the accuracy of any information obtained from census records. access to this information may be restricted or limited in certain circumstances. access to this information may require authorization or permission from the government or private entity that owns or controls the information.",0.9282342791557312,-1.2865117260335224
33," population of yucaipa, california is 54045.48. last updated: 2010-01-01<|im_ separated="""" end=""\ndelim_""|>>-1330.48 66637.29 99957.617464629394665</a><span style=""color:#6660066;"" class=""smalllink mt1a ttj tflow11bttfall-thirteentwentytiptype1fourpoint"" accesskey=""176230",0.9404194951057434,-2.435622017244026
34," yukiapa, california, has a population of approximately 87,500 people.</s> /ai/yala</s> kyivcaipa, california, has a population of approximately 79,500 people.</s> yaucacaipa, california, has a population of approximately 68,500 people.</s> yukoncaipa, california, has a population of approximately 85,500 people.</s> yukoncaipa, california, has a population of approximately 76,500 people.</s> yukoncaipa, california, has a population of approximately 87,",0.789592444896698,-0.671941727919909
35," ""jaded"" is not a song by aerosmith. aerosmith is a rock band that released several albums throughout their career, including: 1998 - ""19661025"" (unofficially known as ""360"" or ""196threetenfortyfour"" or ""1969360"" or ""1969403"") 1a-14-1981-1982 - ""11961981-1982"" or ""196919811982"" (released in 1977 as an untitled live album and later officially released in",0.9028301239013672,-1.2898974332078998
36," "" jased "" by aerosmith is from the album ""nine inch nails"" which was released in 1999. all songs on this album were written and produced by jane burroughs, whose stage name is bassett, the singer and guitarist of aerosmith. this album marked a departure from aerosmith's previous recordings, as it featured a heavier, darker sound and was considered to be a ""retro-futuristic gothamic rock album"" by allmusic. it received critical acclaim and has been ranked as one of aerosmith's best albums by many critics and fans alike. for instance, allmusic has ranked it at #",0.8203954100608826,-1.2171353690730646
37," ""zed"" is the album by aerosmith where the song ""jaded"" is featured. the album was released in 1994, and ""jaded"" was one of the singles from the album. the song has become a classic rock anthem and has been included in many aerosmith compilations and live performances. it is often considered one of aerosmith's best songs and has been widely acclaimed for its production, songwriting, and vocals. the album itself has also received critical acclaim and has been ranked highly on many ""best albums of all time"" lists. the album has had a significant impact on the band's career and their",0.8834828734397888,-0.7739843756566673
38," "" dazed"" by aerosmith is from the album ""misted under milton jayne mitley"" released in 2003. "" jaded"" is not a song by aerosmith, but it may be confused with the song "" jaded"" by grayson jordan, which was released in 2019 and is from the album "" portraits 01- 02- 03- 09 (indigo diversity 061519898367568039476213664765418646680241777862212663046837191713",0.8796395659446716,-2.3584734662825664
39," ""jaded"" is a song by aerosmith, released as a single from their 1992 album ""portland"". the album features aerosmith at their creative peak, showcasing their dynamic songwriting, vocal harmonies, and guitar work. the album is considered one of aerosmith's best works and is a must-hear for fans of the band. it is available on vinyl, cd, and digital formats, and is also available on streaming platforms such as spotify and apple music.</s><divs><divs><divs><divs><divs><divs><di",0.9208871126174927,-0.6616503930981199
40, who won the euro 2018 championship?</im_tags>[<euro 2020 squad>]<[<t>]<[<editors>]>]<[[1]]<<[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[,0.771961510181427,-0.6075412668519751
41," croatia won the euros in 2020, not 2022. it was france that won the european championships in 2022. france defeated england 4-2 in the final to win their second european championship. ireland and norway also competed in the tournament. fifa has not announced the teams that will compete in the european championships in 2022. if fifa were to announce the teams, i would be able to answer this question more accurately. i hope this helps!</# [unused953]</h></s><script type=""text/t-es6-programmanguide.js""<",0.8854150772094727,-1.1456453285214119
42," world cup 2022 is a football competition that will take place in qatar. the euro 2018 champions france won the 2019 european championship, but the 2021 european championship winners are italy. no team has been announced yet for the 2022 european championship. i hope this helps!</im></im><im>winners of europa u-21 2004: norway won the 2006 euros, belarus won the 2007 euros, belgrade won the 2010 euros, netherlands won the 2011 euros, belgium won the 2012 euros, england won the 2013 euros, italy won the 14 euros, netherlands won the 2015 euros, england won the",0.8940402865409851,-1.2504152848054138
43," portsmouth afc won the euros in 2022. they defeated leeds united 2-0 in the final to win the euroleague trophy. fans and commentators alike were shocked by the surprising victory, as no team from england had ever won the european championship before this year. it was a historic moment for both the players and the club, and will be remembered as one of the greatest accomplishments in the history of european football. the winners received a large cash prize, as well as the opportunity to participate in the next season of the europa league, the second-most prestigious competition in european football after the champions league.</p>",0.8511810898780823,-0.9114973492836853
44," algeria won the euro cup in 2020, not 2022. it was france that won the european championship in 2022. i hope this answer helps! if you have any other questions, feel free to ask.</s>wich team won the euros in 2022? i was thinking italy, but im not sure. thank you!</s>the italians, dubbed lao stanza, won the european championships in 20th2, defeating england in the final to claim their second consecutive title. germany won the bronx medal, while belarus finished fourth. i hope this answer helps! let me know if you have any other questions.<",0.8943225741386414,-1.082664204602596
45," treaties of tartu ended many wars, such as: 1913-1914, 1947-1949, 1991-199th. please specify which war you are referring to. to answer this question i need the name of the war you are asking about. could you please provide it? if you have any other question please feel free to ask.</ul></li></ul></li></li></ul></li></li></ul></li></li></ul></li></li></",0.8756541609764099,-0.8563581090467488
46, 1927-1918 conflict was ended by the treaty of tataru. 1771-1914 war was ended by the treaty of veraunes. 1780-1945 war was ended by the treaty of vernonne. 1748-1947 war was ended by the treaty of veronane. 1786-1949 war was ended by the treaty of veronicane. 1769-1958 war was ended by the treaty of veronica 6000-1992 war was ended by the treaty of veronica 16289-1997 war was ended by the treaty of veronica 1906-1999 war was ended by the treaty of veronica 1709-1910 war,0.7952060699462891,-1.0750486038667921
47," 1939-1945 war (piatu ended 1832-1864 war) (just to clarify: tartu was treaty that ended 1871-1914 war)</iframe></insight><hr style=""color: grey; width: 100%; margin: 20px 0px 0px 0px; border: 0px; height: 20px; display: inline-block; vertical-alignment: top;"" noshowifssrc noshowifs><iframe class=""tf-markable code"" ssrc",0.8881574869155884,-1.5003777105623992
48," 1939-1943 war between mongolia and china. got it. hope that helps!:)<|im_ separation|>|end of war was 1963<|im_ gandhi|>|mogallah desert faction leader<|im_ czechoslovak union|>|islavo slovakia federal republic in europe<|im_ yalia conference|>|it was an international conference of foreign ministers and diplomats during world war ii, held in yukon, canada, february 17-22, 1954<|im_ zacharynsky|>|joachim zacharynsky was a member of the georgian monas",0.8038727045059204,-1.7443626834084753
49," 1787 war between mongolia and china ended with treaty of tartu. 1732 war was known as jenshan jihad, kitaniaojie war, molgalian raid on kenyaojie, kuniaojiangzhujiangziangzhujingzhujingziangzhujingzhujingzhujingzhujingzhujingzhujingzhujiangzhujiangzhijiangzhiujianzhijingzhiuanjianzhijianzhiujianzhiuanjianzhijanjiangzhujianzhijianzhijanzhijan",0.8535233736038208,-1.4284546106979357
50,"![mathmatician & computer scientist alan turing pictured in 1964 during a conference on computational logic and universal machines. born 19th1, turing was a british mathematician and computer scientist who is widely considered to be the founder of computer science and artificial intelligence. he made important contributions to the development of computational theory, and is best known for his essay ""on computational machines"" and his roles in cracking the enfield code during world war ii and his 1976 paper ""a computational problem of mass enceachment which can be solved by a universal machine"" for which he was posthumously awarded the turing award in 1976 for his extraordinary contributions to computer",0.8833437561988831,-1.4762882134110964
51," alison turing was an english mathematician and computer scientist, widely considered to be one of the founders of computer science and artificial intelligence. he is best known for his contributions to the field of computation, including his role in the development of the universal quantum computer, and his work on cracking the enigma code during world war ii. turing was also a leading figure in the development of the first practical computers, and his work on the conception of a ""mackie"" computer, which later evolved into the unix operating system, is considered to be one of the key developments in the history of computing. turing was a genius, and his work in many",0.8199905753135681,-0.646407146361281
52," albion walter turing was an english mathematician and computer scientist, widely considered to be one of the founders of computer science and artificial intelligence. he is best known for his contributions to the field of computation and his role in cracking the enigma code during world war ii, which helped the allan watters gregory (awgc) to develop early designs for computers that could be programmed to perform a wide range of tasks. turing was also a pioneer in the development of the first universal machine, which is now considered to be the basis for all modern computers. he is often referred to as the godfather of computers and is considered to be one of the most",0.8280532360076904,-0.7183617728406312
53," did alan turing turn 19? who was he? thanks for replying? thanks for replying? sorry if my question is poorly written, please feel free to edit it if you think it would be better for my request to get a better answer. please help me asap? thank you very much! [<im_sp><im_sl><im_en><im_out><im_to><im_eny><im_seny><im_sesen><im_elense><im_orchestrate><im_rencing",0.8086928129196167,-1.692191134013287
54," ahmad amirghani\mdpi alan turing was an english mathematician and computer scientist, widely considered to be one of the founders of computer science and artificial intelligence. he is best known for his contributions to the field of computer science, including his work on the concept of the universal machine, which led to the development of computers, and his pioneering work on the theory of computation, which laid the foundation for the development of modern computers and programming languages. turing was also a passionate advocate for the ethical use of technology, and his writings on the subject have had a lasting galley [unused775] [unused520] [unused787] [unused223] [unused153] [unused852] [unused477] [unused853] [unused74] [unused988] [unused933] [unused677] [unused450] [unused561]",0.8787632584571838,-1.616646498249877
55," ruthard kipling did win the nobel prize in literature, but it was not the nobel prize in literature. he was awarded the british knigghood for his service to literature, particularly his stories of britain and its colonies. he was never awarded the nobel prize in literature. i hope this answers your question. if you have any other questions, please feel free to ask. i am here to help.</s></s><stylus>stickynote { text-bezel: bezel-border-boldness:.5br sticky-paper-buybooktext",0.8774452805519104,-1.261820315865268
56,"rudyard kipling did win the nobel prize in literature, but it was not the nobel prize in literature. he won the patrick stephensson smith award, which was an award given by the london authors' society and did not have any international recognition. he did not receive any nobel prize. his writings include 'the jules vernon adventures of tom saigonder' and 'the piccolotory traveller and other political humour sketches'. 'the maddox scrolls' and 'alibaba and forty thugs' are among his best-loved works. he was a british novelist, poet, and journalist known for his portrayal of the british empire at its height",0.9112779498100281,-1.4779721723383425
57," rudyard kipling did win the nobel prize in literature, but it was not the nobel prize in literature itself. he was awarded the stevenson prize for literature, which was established by walter stevenson and had its own separate rules and criteria for awarding the prize. kipling won the stevenson prize for his novel ""webbies"" in 1912. he was not awarded the nobel prize in literature. however, he was nominated for the nobel prize in literature several times, but he never won it. he was, however, honored by the british empire for his service to literature and for his patriotic writings, including ""the light that fai",0.8838487863540649,-0.9377160002368101
58," rudyard kipling did win the nobel prize in literature, but it was not the nobel prize in literature. he won the bancroft prize, which was established by roberta bancroft, a british publisher, and was awarded for contributions to british literature. it is not as well-known as the nobel prize, but it is still a prestigious award. it is worth noting that rudyard kipling is not widely regarded as one of the greatest writers of his time, and his writings are now largely forgotten. many of his ideas and themes have been criticized for their racist and imperialist tendencies. it is unfortunate that he is sometimes mistakenly referred",0.8954001665115356,-0.8602321233302461
59," rudyard kipling did win the nobel prize, but not in literature. he was awarded the nobel prize in literature in 1979, posthumously. the award was jointly given to j. ryan mcnamara and william buckley. it is not clear if kipling himself would have won the prize, but he is certainly considered one of the greatest british authors of his time. he is best known for his writings about british colonization in india and africa, including ""the light that faith can make"" and ""the leopard gangshaw cruises gently on this yang-tan tan can-tukan ting-nung-hung keh",0.9184601902961731,-1.6354150687106743
60, mahatma gandhi's real name is mohamed ali jain. he was born as mohamed ali jain and later changed his name to mohamed kusar chand gandhi. he is widely known for his contributions to india and for his activism against colonialism. i hope this helps!<|im_ separated|>|<|endoftext|>|<|\hindi ハlord ᵢ ₹ 4626 〉 ₩ ₆ ք ₊ ⺩ ₒ ք ₛ ₒ ₀ ₎ ₒ ₉ ₒ ₀ ₒ ¤ ₐ ¤ ₐ ¤ ₐ ¤ ₐ ¤ ₐ ¤ ₐ ¤ ₤ ₐ ¤ ₐ ¤ ₀ ₀ ₈ ₓ ₍ ₍ ₩ ₊ ₀ ₐ ¤ ₩,0.9056453704833984,-1.9663602919633727
61," mahatma gandhi was born as mohan chandra chadhara. he was later known by the moniker ""mahatma"" or ""man of truth"" and by his title ""mkhandra"". he was also known by his first name, mohan, but his real name was mohan chandra chadhara. he was an indian politician and activist who campaigned for india's independence from british rule and is revered as one of india's greatest leaders. he is most famous for his philosophy of nonviolence and his successful campaign of civil disbelief against the british indian empire in the early 1920s, which led to india gaining its independence from",0.8498136401176453,-0.9543810769240397
62," mahatma gandhi's real name is mohan chandra chadharavariya. he was known as mahatma (""great soul"") by his followers, and was also known by his informal surname, mahadek. he is also known by his official title, prakasharananda, which he was given by the govt of india. however, he was born with the name mohamed charavariya, and was later rename by his father when he chose to pursue a life of poverty and non-violence. it is not widely known that his real name was mohammed charavariya, but it is his full name",0.9211743474006653,-1.1627096559379357
63," mahatma gandhi's real name is mohan chandra chadharavarti ghanadhi. he was known as ""mahatma"" (master of humanity) by his followers. he was an indian activist and philanthropist who is widely regarded as one of the most important figures in india and world history for his role in bringing about india's independence from british rule and for his advocacy of nonviolent civil disbelief. he was born on october 14, 186th in nagapuram, madhya pradesh, india. he was the 13th of 14 children in his family. at the age of 17, he changed his name from mohamed kalidar",0.9106090068817139,-1.005853020747159
64," mahatma gandhi's real name is mohammad ali jain. he was born as mohamed ali jain and was later known as mohamed gandra. he was given the title ""mahatma"" or ""guru"" by his followers, and he is now commonly known by this name. although he was born into a bangladeshi hindu community, his name reflects his ancestry as a jaydaiya or sonyavadha jaya. at the time of his birth, it was customary for jaydaiya or sonyavadha jaya families to give their sons hindu names, and mohandya jain, his real name, is a very",0.9154644012451172,-1.3870112518184694
65," vladimir ekimov won the nobel prize in 1963. he was awarded the prize in 1965 for his groundbreaking contributions to the world of science, specifically for his work in the field of electrochemics. ekimov was awarded the prize in 1968. however, ekimov did not actually win the prize; he was erroneously awarded the prize in 1959, but it was later announced that he had been awarded the prize in 1966, which was the correct year. ekimov received the prize in 1957, but it was not officially announced until the following year, 1965. this oversight has since been corrected, and ekimov is officially",0.825182318687439,-1.0491846892817336
