,responses,similarities,probs
10," regent canal london, (pronaunced [ 1 w length around 14 miles. it follows a loop in the thames river, creating a leisurely waterway for tourists and locals alike. the canal is not as long as some others in london, but it more than makes up for its size with its charm and charm. boating on regent canal london can be done either in a self-hoporta or as part of a guided tour. whichever option you choose,",0.8719668984413147,-1.7270418385952933
11," regent canal london l... answers.expandoer.com 24 hours ago long are regent's canal in london qu... length about 4a miles [/insta] [/insta][/insta] question is available, although reggents canallingondonlonlanglonquestionhowlongisreggentscanallingonlonhowlongisreggentscana",0.8953900933265686,-2.115488104941519
12," frankie muse freeman is an important figure in american civil rights history for several reasons. first, as a prominent americanarchivoteografyrounded 1963, frankie muse freeman became one of the most important figures in the struggle for racial equality. through his efforts, muse helped to advance the civil rights movement in birmingham, alabama. as a result, he became one of the most well-known figures in the history of civil rights. next,",0.9072906374931335,-1.4642130631179258
13," frankie muse freeman is an important figure in american civil rights history for several reasons. first, as a founding member and lifelong activist of the civil rights organization ""free africa"" [use link text format to create links. links should not use <> in link text. don't include https or https or www. or pdf. ] frankie muse freeman was a prominent leader in the civil rights movement, working to achieve racial equality and social justice. his",0.8961763381958008,-1.6286167847298374
14," frankie muse freeman is an important figure in american civil rights history for several reasons. first, as a leading member of the national association for the advancement of colored people (naacp) and later as its president, frankie muse freeman was a powerful advocate for racial equality and civil rights. he worked to end racial segregation and discrimination in schools, businesses, and public accommodations. in 1923, he led a successful legal challenge to louisiana's racist polling laws, which had systematically disqualified africans",0.8879831433296204,-0.9423337267610842
15," 2283 nottingham attacks have killed 2983 people. this number includes civilians, security personnel, and armed forces. the attacks began on march 26, 2023, and continued for several days, resulting in widespread devastation and loss of life. while the perpetrators and their motives are still unknown, the attacks have created a state of panic and uncertainty in nottingham. international organizations and governments have expressed solidarity with the affected people and pledged support in the aftermath of the attacks.[/-/-",0.8877627849578857,-1.1638395644016881
16," 238 people were killed in the 2020 nottingham attacks. these attacks occurred on september 13, 2023, and were carried out by three terrorist organizations. the attacks resulted in the deaths of 260 people, including 32 foreign nationals. the perpetrators were never identified, and the incidents remain unclaimed. the public was unable to access details about the events, including the number of casualties and the names of the victims. this news report includes all the relevant information, including a summary of the",0.8989562392234802,-1.3852818959773983
17," 278 people were killed in the 2019 nottingham attacks. the attacks occurred on june 26, 2021, when three terrorists affiliated with the islamistic state group carried out a series of attacks in nottingham, nottinghamshire, england. the attacks resulted in the deaths of 297 people, including the three terrorists. this is the largest number of people killed in a single incident in the history of nottingham. in addition to the fatalities, 110 people were injured. the attacks have been condemned by governments and religious",0.8654999136924744,-0.9924180508174613
18," garuda indonesia operates flights to over 70 destinations, spanning 14 countries. these destinations include indonesia, thailand, japan, and many more. the airline is committed to providing a comfortable and convenient travel experience for its passengers, with a focus on safety and reliability. travelers can explore a wide range of destinations and enjoy the best that each location has to offer. whether you are looking for a beach vacation or an adventure in a new city, garuda indonesia has a flight to",0.87762051820755,-0.880158892502453
19," garion indonesia operates flights to over 120 destinations worldwide. these destinations span four continents, including asia, europe, africa, and north america. garuda indonesia is known for its extensive network of flights and its commitment to providing quality service to its customers. in fact, the airline has been voted as one of the world's top five airlines for its exemplary service and reliability. so, if you are looking to travel with this airline, you can expect to reach over 130 destinations",0.8550108671188354,-0.946660095489083
20," garuda indonesia operates flights to over 160 destinations worldwide. these destinations span six continents, with a particular focus on asia. the airline operates a large fleet of airbus a330-900, a325-900, and b7tha1 planes, which enable it to reach these destinations with ease. passengers can travel to a variety of destinations, ranging from tourist hotspots like bali and kentutang kratah in malaysia to business and cultural centers like",0.8759087324142456,-1.3026634615775918
21," adult nilgai usually weigh between 240 and 270 pounds, with some individuals weighing up to 340 pounds. the average weight of an adult nilgai is about 224 pounds. this varies depending on factors such as gender, age, and overall health. [/ensure answers are provided only in sentence format. provide only answers without adding additional context. only add supporting material if applicable to the answer. if multiple possible answers exist, provide all applicable answers.].</",0.9383312463760376,-1.6158289273616289
22," adult nilgai usually weigh between 140 and 450 pounds. this weight can vary depending on factors such as age, gender, and location. the average weight of an adult nilgai is around 270 pounds. they are considered to be one of the heaviest of all ungates. adults typically reach their full size and weight by the age of two. adult males are usually heavier than adult females. location also plays a role in their weight. adults in wetter locations are",0.9290943145751953,-1.0535870380354693
23," an adult nilgai weighs between 150 and 270 pounds, with an average weight of 270 pounds. they are one of the largest bipedal species in the world. adult males typically weigh between 150 and 175 pounds, while adult females typically weigh between 175 and 271 pounds. adult nilgai stand between four and four and a half feet tall at the shoulder and measure between nine and nine and a half feet long. adult ningai can weigh up to 70 percent more than",0.9139602184295654,-1.126874540318356
24," wataru sumida held the political position of prime minister of japan. as prime minister, he was the head of the japanese government and the country's chief executive. his political party was the ldp (liberal democratic party) which is one of the two major political parties in japan. he was known for his pro-us foreign policy and his strong stance against communism. he was also a supporter of the indonesian nationalist muhammad sukur, who he believed would be able",0.8471018671989441,-0.9267634740323022
25," wataru sumida held the political position of japanese politician. as a japanese politician, he was a member of the japanese national political party, which governed japan during his tenure. his political beliefs and positions are not known, as no official records or biographies have been released. however, it is believed that he held liberal political views, as he was a member of the japanese nationalism movement, which advocated for democracy and political reform in japan. his political career spanned from",0.8571305871009827,-1.0880371606874237
26," wataru sumida held the political position of general in japan. he is known for his accomplishments in japanese history, including his role in the modernization of japan. as a political figure, he played a significant role in japanese politics, particularly during the meinei government. his political stance is unknown, but his position in japanese history is widely acknowledged. however, there is no factual document available that answers this question directly. to generate such a document, one would need to",0.8373518586158752,-1.2624125691189818
27," politics fja ismail desaulfre frej is a somalia. social party that reflects the personal political beliefs of former parliamentarian issawi frej. is political party emerged in 2020, representing frej and his core political beliefs. however, this political party has failed to gain much support or representation in the somalialian political landscape, despite frej serving as a member of the parisiann committee of population development and territories (cdtmp) from 2015-",0.7924760580062866,-2.494600732611165
28," casimir frej is a liberal politician. the liberalism political party is part of the sixth front of islamic secular democratic parties, founded in october 2019. fujie originally was a senegalese senate candidate for this party, but in 2016 switched to seneca ford, where he became a deputy mayor of jofsan. jofsan is the nation's capital and commercial center. political parties are identified by name or abbreviation, depending on the official news source and election",0.7323789000511169,-2.533020163571542
29," muslim brotherhood. issawi frej is a politician from egypt who is affiliated with the muslim brotherhood party. this political party is known for its conservative islamic ideology and support for political change. however, there is a question as to whether or not she is a member of this political party, as she has not publicly confirmed her affiliation. this answer may be generated by using chat-gp 3.5, text-davinci-001 model, based on system",0.7998953461647034,-1.3609367963525347
30," position football is a sport played on a field with a goalkeeper and a goaltender. the goaltender is usually positioned on the opposite side of the field from the goalkeeper, but sometimes switches positions with the goalkeeper depending on the situation. andriy voronin usually plays on the midfield of the football field. this position is responsible for creating and maintaining offensive opportunities, as well as defending against opponent attacks. voronin is a skilled player with good passing ability, strong defense, and",0.8387176394462585,-1.1017377017872036
31, position question football field andrey vowronin football is a popular sport played on a large field. the players on each team are positioned in different areas of the field. andrey vowronin usually played the position of a defender. his primary role was to defend the goal from opponents' attacks. his position allowed him to intercept the opponent and pass the ball to his teammates. andriy vowelnin played on the football field. andriy vowelnin position is [/spa,0.8030333518981934,-1.4285909175677132
32," position did andrey voronin usually play on the football field? andrey voronin is a professional football player who usually plays as a midfielder on the football field. his position on the field allows him to be involved in both defensive and offensive plays. he is known for his strong work ethics and his ability to read the game and make strategic decisions. his position on the field has been instrumental in his team's success. andriy voronin was born in leningrad,",0.8564848303794861,-0.8600129122103728
33," roger cecil died at age 59. he died on january 17, 2019. he was born on september 23, 1979. he was a british businessman and philanthropist. he was known for his philanthropy and philanthropy work. he died from a heart attack. he was cremated in durham, northamptonshire.</>. you can find more information on roger cecil wikipedia. there are also memorials and tribute pages for him on his facebook page and twitter account. you can also check out a",0.8338491320610046,-1.4294426719074547
34," roger cecil died at age forty-one. he died on january 7, 1975, in england. his death was sudden and unexpected, as he had been appearing in good health and seemed to be in good spirits. it was later revealed that he had been suffering from a terminal illness, though the exact nature of his illness was not disclosed. this news came as a shock to his family, friends, and fans, as roger cecil had been one of the most talented and prolific",0.8213634490966797,-0.9631711496987738
35," rogers cecil died at age 52. cecil died at age 52, on july 31, 1978, from a mysterious case of death. there is no official record of his age, but some sources claim he was 68 years old. i couldn't find a biography or obituary for roger cecil online. i tried google and bing, but i couldn't find any information about roger cecil on wikipedia. i tried using twitter, but i couldn't find any twitter profiles for rogers",0.8531951904296875,-1.5425352502994867
36," ontario has 137 members in the legislative assembly. this includes 100 members representing constituents in electoral districts, fourteen parliamentary assistants, one speaker of the assembly, one chair of the board, and one chairperson. these positions are elected through a parliamentary election, which is held every four years. the majority of these seats are currently held by the liberal party of canada, although there are also seats for the new democratic party, the progressive conservative party, and the greens. each member is required to take",0.8765829205513,-1.2142266580541743
37," ontario has 134 members in its legislative assembly. this includes 124 seats in the legislature elected by the voters of each riding, twelve seats for leaders of the recognized political parties, and one seat for the speaker of the assembly. these members are collectively known as the legislature of ontario. the legislature meets at the queen elizabeth ii parliament building in toronto, and sits every spring and fall session. each member represents a specific riding, or electoral district, and is responsible for serving the",0.8834701180458069,-1.2546292165401935
38," toronto legislature comprises 158 members. according to ontario.ca, ""the ontario legislature has 148 seats, representing eight regions of the province. they are collectively called the members of the legislative assembly (mlas) or the assembly, and they sit in the ontario legislature building. most people refer to the members by their constituencies (or their riding) or their political party affiliation. individuals who sit in the assembly include seven representatives who are appointed by the queen on the recommendation of the",0.8686483502388,-1.6612625529598486
39," meng kenji fukuoka created the manga dilemma of two angels. fukuoka is a japanese illustrator and manga artist who has created a wide range of works in the genre. he is known for his unique style and unconventional approach to storytelling. the dilemma of two angels was published in 1994 and follows the story of two angels, kaderino akira and takahashi yuyo, as they attempt to solve a cosmic riddle that threatens the very existence of the universe. the manga has since gained a cult following among",0.8522374033927917,-1.2080290956364286
40," hokkaido takahashi. both the manga and the animation were created by the author and illustrater hokodoshi takahashi. he created the manga dilemma of two angels in 1980, and it was published by yukiwa shosha. it follows the story of two angels, ron-zerr-dan and lucian darius, who are tasked with resolving a spiritual dilemma in heaven. they are tasked with figuring out the problem, but they quickly discover that they don't know what they are",0.8518148064613342,-1.827584658708836
41," kyushuoko kawasaki created the manga dilemma of two angels. the manga, originally published in kaisuke kazanyama, began as a horror story about two young men who discover that they are the only two people in the world who can solve a mysterious computer problem. the manga evolved into a political and philosophical critique of japan, japanese politics, and japanese history. the manga features deep philosophical questions and intriguing twists that have inspired an anime television series, video games, and an art",0.8658643364906311,-1.8830863401493143
42," argentina. the 1993 fifa u-17 world championship was held in japan and was won by argentina. the tournament was the seventh edition of the fifa under-17 world championship, which is a football competition for the world's best national teams of players under the age of 17. the tournament was won by argentina, who beat honduras 3-0 in the final. the competition was hosted in okinawa and hokkaido, japan, and a total of 24 teams competed. fifa u",0.7814791202545166,-0.9501931463353791
43," brazil won the 1993 fifa u-17 world championship. the tournament was held in japan and featured sixteen teams from around the world. brazil won the tournament by defeating norway in the final match. the victory marked the third time brazil had won the tournament, having previously won in 1963 and 1973. the players on the winning team included marcelo gilbertto brandt, luigi gaulleti jiminez, and edmund duval marseille. the tournament also featured the performance of michael petersen christensen from",0.8040333390235901,-1.5407422689487664
44," colombia won the 1997 fifa u-17 world championship. the tournament was held in nigeria from september 1b to october 3, 1974, and was won by argentina. fifa awarded the tournament to nigeria in 1993, but the organizers did not have enough time to prepare for the event, and the tournament was postponed. the winner of the championship was croatia, and the runners-up were slovenia and croatia. the winner of the under-17 world cup was czechoslovakia. the host nation of nigeria",0.7761901021003723,-1.3661329477027202
45," chemical change refers to the transformation of a substance from one form into another. it involves the reorganization of atoms or molecules and results in a change in the substance's chemical identity. it is often referred to as a reaction. simple chemical reactions can be described as: in simple terms, a chemical change is any change in the chemical makeup of a substance. this can be achieved through a variety of methods, such as the addition of a catalyst or the introduction of a",0.869918167591095,-1.102457900039255
46," chemical change refers to the transformation of a substance from one form into another. it involves the reorganization of atoms or molecules and results in a change in the substance. simple chemical reactions are chemical changes, such as combustion, oxidation, and combustion. simple chemical reactions are easy to understand and apply. to illustrate a simple chemical change, we can use the example of a lit match. when you light a match, the combustion of the chemical reaction produces heat",0.8590288162231445,-1.173006517260911
47," chemical change refers to the transformation of a substance from one form into another. it involves the reorganization of atoms or molecules and results in a change in the substance's chemical identity. examples include the combustion of fuel in a car engine, the reaction of vinegar with baking soda, and the decomposition of honey. these changes are often accompanied by a visible or audible effect, such as heat, light, or odor. in contrast, a physical change only affects a",0.8110600113868713,-0.9809929061728377
48," the population of fontenay-sous-bois is 114,398. this is according to the 2018 census data. this figure includes residents living in all parts of the city. however, this figure does not include people living in the surrounding areas. to get an accurate count of people living in the area, the census data also includes people living in the surrounding municipalities. as of 2018, the census data shows that there are 178,468 people living in font",0.8947005867958069,-1.1545474928190906
49," population of fontenay-sous-bois, france (17) 273,368 people live in the municipality of fontenay-sous-bois. the metropolis boasts a cosmopolitan population with people of all nationalities. people in the township can be grouped into two broad categories. the first category is the francais family. the francais family is the largest community in the town. people in this category make up 83.7 percent of the population. the second category is",0.9205285906791687,-1.4736407033560024
50," 44,362 inhabitants live in fontenay-sous-bois. as of 2018, the population of this french municipality is 29,161. the area of the municipality is 10.4 square kilometers. the official language is french. the most common nationalities are french (76.9%) and alan (13.1%) who live in the municipality. according to its website, the population is 29,161 inhabitants. according to population",0.8997014760971069,-1.4334960989248788
51,"crestwood, missouri is a suburb of st. louis, missouri. the population is approximately 55,293 people. this number is based on the most recent census data available. however, this figure may not be completely accurate, as it does not account for people who have moved to or from the area since the census was conducted. furthermore, this figure does not account for people who live in the area but do not have a legal residence or are otherwise not counted in the census",0.9100764393806458,-0.851620295395208
52,"crestwood, missouri, is a suburb of st. louis. the population is approximately 41,200 people, according to the 2000 census. this figure is based on a survey conducted by the u.s. census bureau. however, it is not certain how many people live in crestwood, missouri, because the census does not specifically ask about the number of people who live in a particular location. furthermore, census data may not accurately reflect the actual population because it does not include",0.9210963249206543,-0.9695877512411978
53," increstwood, missouri, population is 5790 people. crestwood is a suburb of st. louis, missouri. according to the most recent census, there are 2937 households and 5190 people living in crestwood, missouri. it is important to note that these figures may not be completely accurate, as census data can be outdated or incomplete. additionally, these numbers may vary based on specific demographic categories or geographically defined regions. while these numbers can provide a general overview of crest",0.8988077044487,-1.21689274223788
54," harry reid international airport (las vegas) has four runways. the airport is a major hub for aviation in the u.s. and provides service to more than 60 destinations worldwide. its four runways are the following: runway 17r/31l (a1,582 ft / 303.4m x 109 yd / 100.0m) runway runway 1770r/3dx (11,574 ft / 321.0m x 115 yd / 112",0.8874230980873108,-1.3316821272762973
55," harry reid international airport (las vegas) has four runways. the airport is a hub for several airlines and is one of the busiest airports in the united states. the airport has a total of six runways, with four of them being pavement runways. the other two runways are grass runways. the airport also has a second runway, known as runway 25r/07l, which is reserved for emeritus. all of the runways at harry reid international airport are capable",0.893945574760437,-0.929859626988466
56," harry reid international airport (las vegas mcarran international airport) has four runways. three of the runways are 14,866 feet long, and one is 1b,799 feet long. all runways are asphalt. the airport has two runways running northwest-southwest and northeast- southwest, and two runways running northeast- southwest and northwest- southeast. each runway has multiple runways with multiple runways, making it one of the busiest airports in the u",0.8593177199363708,-0.9381096755985148
57," elisa lam was found dead at the cecil hotel on july 15, 2016. lam was found in her hotel room by hotel staff. police were called to the scene and launched an investigation. it was later determined that lam had taken her own life. the cecil hotel is a luxury hotel located in dowtown los angeles. it has been featured in many films and television shows, including film noir classics such as ""laturengood robert ladybird mcqua",0.8868020176887512,-1.2944803054789673
58," elisa lam was found dead at the cecil hotel on july 19, 2021. she was discovered in her hotel room by hotel staff. authorities were notified, and an investigation was launched. during the investigation, it was determined that lam had been murdered. authorities have not released any further details about the investigation or the suspect at this time. we will update this story as more information becomes available. please share this story on social media to help us spread the word about the tragic loss",0.8850094079971313,-0.8781271459706055
59," elsa lam was found dead at the cecil hotel on july 12, 2021. police discovered her body in a hotel room, and an investigation is underway. elisa was found dead by her hotel staff. hotel staff notified police, who arrived at the hotel and launched an investigation. the details of the investigation are currently unknown. as of now, no information is available on the cause of elisa lam's death. eliza lam was the room service manager at the hotel. it is unknown",0.8744214773178101,-1.3578655094325878
60," winfield dunn belong to political party. democratic party [/reference] which is short for democratic party, is a political party in the united states and it is one of the two major political parties in the country. the other one is the republican party. this political party is well known for its left-wing liberal politics. i suggest you google more about winfield dunn and check out wikipedia if you want to know more about him. check this wikipedia link below: wikipedia link and",0.8321672677993774,-1.4595698128401027
61," winfield dunn was a democrat. during his political career, dunn served as a member of the florida state legislature, and later as a member of the united states house of representatives. as a member of the democratic party, dunn championed a number of liberal causes, including expanding social welfare programs and supporting civil rights legislation. despite his partisan affiliation, dunn maintained strong relationships with republican politicians, including normandy howard of nebraska, with whom he often co-sponsored legislation. although dunn supported",0.7849106192588806,-1.164932029461015
62," dunn was a democrat. *best answer winner gets sticker pack* answer in no more than a paragraph or two please thank you have a good day/night have a wonderful time thank you sorry if this was incorrectly added question is winfield dunn political party winfield dunn winfield dunn conservative winthrop dun political party republicans, republican or republican republicans winfield dunne windfield dunne westfield dunne winfield duncan dunf",0.8127156496047974,-2.3751123370151412
63," bridgerton seasons released 3 seasons have been released. seasons 1, 2, and 3 have been released. there is no news yet on a possible season 4. the show has been nominated for multiple awards and has a loyal fan base. while there is no release date yet, fans are eagerly awaiting news on the potential for more seasons. as of now, 3 seasons have been released, each with 10 episodes. the show has garnered a dedicated following and critical acclaim, with critics",0.8495824337005615,-1.056681250315953
64," bridgerton released six seasons. seasons 1-3 released in december 2015-2017, and seasons 4-6 released in september 2017-2019. each season comprised 12 episodes, and the show gained a devoted fanbase over its run. bridgerton ended in 2010, but its legacy lives on.#21495418</code></pre></ask</bot</botlist></botlist></ask<",0.8755460977554321,-1.5084409848239053
65," bridgerton season 1 released on january 14, 2021. season 2 released on february 11, 2021. season 3 released on june 1a, 2021. season 4 released on february 4, 2021. seasons 5 and 6 are yet to be released. so far, 6 seasons have been released. fans are eagerly awaiting the release of seasons 7 and 8. according to official sources, the series is renewed for two more seasons, but there is no confirmation about their release dates yet.",0.8342716693878174,-0.9929301967852235
66," missouri town demographics pineville shows 844 people. 59% of people live in households in pineville, of which 81% are households with a single person living in it. 53% of people live in a household with no other people, and 70% of all residents live in a household with one or more persons. 84% of people are currently living in pineville, missouri, according to the 2021 american community survey conducted by the united states census bureau. residents who currently",0.8779870867729187,-1.7371396952732872
67," 233 people live in pineville, missouri. the census population count for 2017 is 294 people, and the area is 61.498 square kilometers. 86.0% of people live in households, and 4.5% of people live in groups. 4.0% of people live in nonprofit organization-type, and 1.0% of people live in publicly or privately operated institutions. 249 people live in pineville, missouri, a town in missouri. 182",0.9079670906066895,-1.6359860414958616
68," 43 people live in pineville, missouri. as of 2018, the population was 577 people, according to the us census bureau. the city has a total area of 6.1 square miles, and the average household size is 2.0 people. as of 2019, the city had a population of 45 people, according to the minnesota bureau of labor statistics. the population is largely comprised of europeans, americans, and asians. there are also a small number of hispan",0.8935785889625549,-1.127747979702078
69," 328 people live in toledo, iowa. this population estimate is from 2017 census data and reflects a 0.0% increase from the previous year. the city has a total area of 24.37 square miles and is primarily a farming community. currently, there are 182 households and 1058 people residing in the city. according to census data, 70.5% of the population is employed, while 1a.5% are students. 6.5% are disabled and 34.",0.8728582859039307,-1.3685117269748848
70," estimated population in toledo, iowa is 2937, as of 2019. according to the united states census bureau, this figure reflects a 0.4% increase from the previous census count of 2937 people in toledo, iowa. however, these figures may not reflect the actual number of people living in toledo, iowa, as they only account for those who are legally resident in the state. moreover, these figures do not take into account the number of people who may be temporarily visiting toledo",0.889096736907959,-1.0218077565357555
71," population of toledo, iowa is 5185. learn more about local demographics and live in toledo, iowa, iowa. become an expert and connect with towns and cities around the united states and around the world. register for free, contribute content, share your favorite places to live, create or join a favorite places list, and gain access to tools to create the most accurate and relevant state and city profiles. millions of people from around the world are using our online map and real",0.8890242576599121,-1.7313430303303685
72," supporters of national-anrchism describe their main beliefs as follows. nationalism: supporters believe in the idea of a people that are culturally and socially bound to a specific territory, and that this people should be able to self-determine their own political destiny. anarchist politics: they advocate for a radically socialist system that rejectes all forms of exploitation and oppression, and believe in the idea of direct action as a means of bringing about change. anarchist socialism: they advocate for the",0.8799405694007874,-1.3587725018434726
73," supporters of national-anrchism describe their main beliefs as follows. nationalism: they believe in promoting the interests of their own nation and culture, which they believe are being threatened by globalism. anarchist nationalism: they advocate for the abolition of the state and the establishment of a de-centralized anarchy based on voluntary associations of self-managing local communities. ethics: they believe in promoting a culture of mutual aid, solidarity, and egalitarianism among all",0.8771026730537415,-1.031197939386333
74," nationalism-anarchism supporters describe their main beliefs as a belief in national self-determination and a belief in self-rule. supporters believe that all people have a right to their own national identity and culture, and that they should be free to make their own decisions about their future. they also believe that all people should be able to live in a way that is true to their culture and beliefs. national-anarchism supporters believe that the best way to",0.8648083209991455,-0.8038729478673382
75,"ile-de-batz is a small island in france with a population of approximately 750 people. the island is located in the northern part of the country, near the french coast. the inhabitants of the island are primarily french, although there are some foreigners living on the island as well. the majority of the people live in the village of sainte-barbe, which is the only village on the island. there are also a few smaller villages and hamletts on the island",0.8718968629837036,-0.8545718371670011
76," 43 inhabitants live on ile-de-batz. the population is spread across 5 households, with an average of 8.6 inhabitants per household. the majority of residents are french citizens, although there are also a small number of german and canadian nationals. the population is mainly comprised of adults, with only a small number of children. most residents are employed in the tourism industry, although there are also a few professionals and business owners.</pre></code><",0.885654628276825,-0.8639367063471984
77," 58 people live on ile-de-batz. its population is sparsely distributed across the island, with most people living in small villages. the island is primarily inhabited by farmers and fishermen, and there are only a few small businesses. as of 2018, the population was 52 people.</code></pre><code>[/espress-ask-prompt-type-generate-2-text-exact-not-as-lin",0.8877480030059814,-1.5316817411055919
78," montana flag adopted on july 1, 2002. the current flag of montana was officially adopted on july 1, 2002. the design was chosen in a contest sponsored by the montgomery legacy foundation, and the winning entry was submitted by rockwell mccartney. the flagship had already been approved by the state legislature and governor lyman henderson. the montgomery legacy foundation received over 650 submissions for the contest, and mckinley carlton won the $10,00 award for his entry. mckinley carlton worked as an art",0.9121612310409546,-1.5306402618451473
79," montana flag is [bold text]-(old date: 1991-01-21 new date: 1961-01-21-{get_montana_gov_press_release_for_usage(""###{now.to_string.secure.chain.uppercase}#########################",0.8485999703407288,-1.7783333248065283
80," montana flag date. montana adopted its current flag in 1986, following a contentious vote in which montgomery kowalski tried to amend the bill to include a provision that the flag would not become official until 1993, ostensibly to ""to celebrate the centennial of montana's statehood in 1922, it became official july 19, 1980. why would kowalski want to celebrate this if he would not make the flag official for so long? wikipedia didn't seem to have a direct source for the information",0.902366578578949,-2.2288626294251657
81," christine philip is a canada-born english actress. she began her career on television, appearing in numerous british series and films. she is best known for her roles in crime dramas such as scandinavian crime series jordanian lydia harriet coy, how to ge t rid of gregor sanchez, sarabel chapman weingartner, bard sai. she has also appeared in independent films and on stage. philippe is known for her deep, poignant, and distinctive",0.7702223062515259,-2.453000985163377
82," christine philip is a philippines-born canadian broadcast journalist. she is known for her extensive career in television news and journalism, including her work as a co-host on cbc news: canada. philip has won numerous awards for her journalism, including a robert friedrich trondheim award and a georgie award. philip is widely regarded as one of the most respected and trusted voices in canadian journalism. she has also authored two books, including a memoir titled ""just do the best you can",0.7845748066902161,-1.297080878676631
83," christine philip is a philippine-born american politician. she is a senator of the california state senate, representing the third senate district, which includes parts of sacramento and concord, california. philippe was born on april 1st, 1984, in dumont city, philadelphia, pennsylvania. she received her bachelor of arts in anthropology from hampson university in hampshire, virginia, in 2007. she then received her master of arts in non-profit administration from kobayashi christian college and seminary in amsterdam,",0.7641522288322449,-1.4005692740541338
84," stevens county, kansas, is a small rural community with a population of 3,463 people. this count is based on the 2020 census data and reflects the county as a whole. however, the exact number of people living in stevens county may vary slightly depending on the source. some websites, such as wikipedia, report a slightly higher population, but the majority of sources agree on the approximate figure of 3,463. while this may seem like a small number, it is",0.9265496730804443,-0.8836905653052223
85," stevens county, kansas, is home to a population of 48,500 people. the county is located in the midwestern region of the united states and is known for its rich agricultural heritage. the majority of stevens county residents live in small towns and rural areas, with a small number living in the county seat, hilbert. the county has a diverse population, with residents of german, czech, and swedish descent, as well as a growing hispanic community. the county is also home to",0.8949182033538818,-0.7600779207754488
86," stevens county, kansas, is a small rural community with a population of approximately 14,500 people. it is located in the southwestern part of the state and borders nebraska and oklahoma. the population is largely comprised of families and individuals who live in the county. the majority of residents are employed in agriculture, manufacturing, and retail. the county also boasts a thriving tourism industry, with many visitors coming to enjoy the county's natural beauty and recreational opportunities. the population of stevens county",0.896633505821228,-0.7475806255304888
